Customer ID,Age,Gender,Marital Status,Education Level,Geographic Information,Occupation,Income Level,Purchase History,Interactions with Customer Service,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language
72185,68,1,2,2,10,1,35004,08-05-2022,4,0,Mail,Afternoon,English
38451,44,1,1,0,22,6,104330,8/13/2023,0,2,Phone,Weekends,Spanish
87478,47,0,3,4,31,2,52384,11/23/2019,0,0,Mail,Morning,Mandarin
68091,43,1,1,1,9,3,79577,10/23/2023,4,4,Phone,Anytime,Spanish
15807,31,0,3,1,24,0,58880,8/20/2019,1,4,Email,Weekends,French
3718,21,1,3,0,32,5,110908,12/14/2020,2,4,Phone,Evening,English
72948,39,1,2,4,19,5,64802,11/28/2021,2,4,Email,Weekends,French
74145,36,1,3,1,24,5,64597,09-12-2018,3,4,Mail,Weekends,English
4843,33,0,1,1,9,0,146028,2/28/2019,3,2,Phone,Morning,Mandarin
89700,31,0,0,0,20,0,92221,11/25/2021,4,4,In-Person Meeting,Evening,German
39054,43,0,2,4,24,0,34049,01-11-2018,0,1,Phone,Morning,English
12361,58,1,3,1,20,8,86897,12-11-2018,0,0,In-Person Meeting,Weekends,French
4676,51,1,0,2,10,6,77062,04-07-2021,4,3,Mail,Weekends,French
8130,62,0,1,3,7,4,53140,05-04-2019,3,1,In-Person Meeting,Morning,German
4773,25,1,2,3,25,3,86836,9/26/2020,2,4,In-Person Meeting,Anytime,French
10716,40,0,3,3,26,7,114925,02-04-2018,3,3,Mail,Weekends,German
88950,31,0,3,3,6,6,92407,7/16/2020,4,3,Phone,Morning,Spanish
27913,46,1,1,2,9,1,78038,1/19/2019,4,4,Text,Weekends,Mandarin
80136,65,0,3,0,4,3,97310,12/18/2021,1,4,In-Person Meeting,Afternoon,German
39529,67,1,4,4,26,1,43471,6/27/2022,0,3,Email,Weekends,German
65592,19,1,0,0,23,6,144996,04-02-2020,4,1,Text,Afternoon,German
3578,69,0,4,2,12,3,112322,4/24/2021,2,0,In-Person Meeting,Weekends,German
75437,21,0,2,0,24,3,131563,03-01-2023,0,3,In-Person Meeting,Weekends,Spanish
97726,38,0,2,2,25,7,105199,09-02-2018,2,4,In-Person Meeting,Weekends,English
92156,59,0,2,4,19,7,138266,3/21/2022,0,0,Mail,Morning,German
2785,44,0,4,4,25,1,84900,9/17/2019,1,2,Mail,Anytime,German
87238,69,1,0,1,34,6,77298,11-05-2020,4,0,Phone,Afternoon,Mandarin
87046,36,1,3,0,9,3,104030,08-05-2023,3,4,Text,Weekends,Spanish
35416,44,1,1,2,6,1,109875,05-03-2021,3,4,Phone,Morning,Spanish
76736,36,0,2,1,10,5,37994,9/21/2019,1,0,Email,Morning,German
26326,55,0,0,0,2,0,97107,10/27/2019,3,0,Mail,Afternoon,German
89824,57,0,3,3,17,6,49003,5/24/2020,3,0,Phone,Morning,French
78510,24,1,0,1,23,3,45018,04-04-2021,1,0,Phone,Weekends,French
87123,55,0,3,3,7,6,85579,1/18/2018,1,1,Phone,Weekends,English
89707,43,0,3,1,0,7,136301,09-01-2021,3,1,Mail,Morning,German
34348,37,1,3,1,13,2,147035,02-02-2019,1,3,In-Person Meeting,Afternoon,French
32190,55,1,3,1,19,6,142367,09-09-2023,4,2,Email,Morning,German
8090,28,0,2,3,19,4,134407,8/24/2021,1,3,In-Person Meeting,Morning,German
35966,36,1,1,3,22,3,66142,12-12-2020,1,1,In-Person Meeting,Evening,French
85019,56,0,1,3,0,0,97133,3/21/2020,2,3,In-Person Meeting,Evening,German
13101,56,1,4,0,25,8,136691,01-09-2022,0,1,In-Person Meeting,Evening,French
89662,31,1,0,4,15,7,118186,9/23/2022,1,2,Email,Evening,Mandarin
31658,56,0,0,2,34,5,57940,11-09-2019,2,0,Phone,Evening,French
71086,54,1,0,3,30,6,69089,1/27/2019,3,2,In-Person Meeting,Afternoon,French
45756,32,1,0,0,32,5,113436,07-05-2021,4,3,Email,Morning,Spanish
86056,30,0,1,1,5,2,36581,04-03-2019,3,3,Phone,Weekends,German
13406,39,0,1,3,17,3,148042,11/18/2022,0,3,In-Person Meeting,Anytime,Mandarin
29991,27,1,1,0,3,5,144694,3/15/2019,0,3,Phone,Anytime,Spanish
17225,49,1,0,4,19,5,132337,08-10-2023,0,1,In-Person Meeting,Weekends,French
48054,56,0,3,4,29,3,40798,3/14/2023,1,3,In-Person Meeting,Weekends,German
56224,46,0,3,2,27,4,144226,01-09-2023,3,4,In-Person Meeting,Morning,Mandarin
81343,31,1,2,1,29,4,34237,07-06-2020,1,3,In-Person Meeting,Weekends,French
40297,51,1,2,0,18,3,117629,02-05-2018,1,4,In-Person Meeting,Afternoon,German
13888,55,0,0,2,9,5,119993,3/25/2022,3,0,Text,Weekends,English
38392,57,1,1,0,8,6,43085,3/16/2018,2,4,Phone,Afternoon,French
46180,45,0,0,4,0,1,49784,06-12-2021,2,4,Text,Weekends,Mandarin
44253,62,0,2,2,30,4,87139,7/13/2019,3,0,Text,Weekends,German
3715,67,1,0,0,13,7,118759,03-12-2018,1,3,Email,Evening,Mandarin
69863,25,1,2,2,15,5,60365,06-09-2023,0,3,Text,Afternoon,German
36824,70,0,3,1,21,3,35720,10/24/2018,2,2,Mail,Weekends,German
88084,57,1,0,2,25,3,34988,01-12-2018,1,0,Mail,Evening,French
66913,32,1,1,0,5,1,76647,06-05-2018,4,3,Mail,Morning,English
13069,46,1,3,2,17,0,37483,6/23/2019,0,0,Mail,Morning,German
82238,26,1,2,3,20,8,119114,7/15/2018,3,2,Email,Weekends,Spanish
96098,23,0,4,3,6,5,122881,08-08-2018,4,4,Mail,Evening,French
61193,35,0,3,1,34,2,124770,07-03-2020,1,1,In-Person Meeting,Afternoon,German
61730,56,1,1,4,34,5,33158,06-07-2018,2,3,In-Person Meeting,Afternoon,French
4550,20,0,1,1,27,3,120540,08-10-2022,0,3,Text,Evening,German
76648,28,0,0,4,23,6,27149,09-04-2020,4,0,Email,Weekends,German
21362,31,1,1,1,4,8,50406,12-01-2018,1,3,Text,Weekends,Spanish
52172,51,0,0,0,0,7,126542,1/18/2020,3,4,In-Person Meeting,Afternoon,French
72721,30,1,3,0,28,6,27539,5/25/2023,1,1,In-Person Meeting,Evening,French
33816,69,0,0,0,24,3,65983,12/18/2022,1,3,Email,Weekends,Spanish
19413,29,1,4,4,28,5,40087,11/27/2020,4,3,Email,Evening,French
4151,50,1,0,2,18,3,53668,7/16/2019,0,2,Mail,Anytime,English
34588,62,1,0,3,29,5,84762,5/22/2019,0,0,Mail,Anytime,English
48971,63,0,3,2,23,8,52768,05-02-2021,4,3,Email,Evening,French
8547,62,1,0,2,31,6,135195,08-07-2018,1,4,Phone,Weekends,Spanish
75802,61,0,3,4,17,6,37175,1/28/2022,1,0,Phone,Weekends,German
10800,54,1,1,0,1,7,121552,10/15/2019,0,4,Mail,Morning,French
28041,62,0,3,3,32,3,38508,12-02-2023,3,2,In-Person Meeting,Morning,Spanish
89611,24,0,0,4,5,5,40151,1/28/2021,1,0,Phone,Anytime,English
66292,67,0,2,1,23,6,118183,8/22/2023,4,3,Mail,Evening,German
97561,66,0,3,0,6,4,34909,02-03-2018,3,3,In-Person Meeting,Morning,Spanish
73603,32,1,3,2,6,2,127447,12-04-2021,4,0,In-Person Meeting,Evening,Spanish
81978,36,0,3,1,32,5,24767,12/23/2020,3,3,Mail,Afternoon,English
46999,28,0,4,1,4,2,118737,9/15/2023,0,3,In-Person Meeting,Weekends,German
14205,64,1,4,0,25,3,96956,08-08-2018,1,3,Text,Afternoon,Mandarin
17637,39,0,0,4,17,4,122182,8/28/2022,3,4,Mail,Evening,Mandarin
21141,54,0,4,4,4,3,97512,12-11-2018,3,0,Mail,Afternoon,Spanish
25891,64,1,0,0,10,5,94366,05-05-2019,4,4,Mail,Afternoon,German
78812,69,1,0,3,9,3,110641,10/14/2020,1,4,Phone,Morning,French
88152,25,1,0,0,32,4,118063,11/24/2023,1,0,In-Person Meeting,Afternoon,Spanish
78105,58,0,4,2,3,5,26502,11-07-2020,0,4,Mail,Afternoon,Mandarin
4990,27,0,0,1,16,2,22404,08-06-2023,3,2,In-Person Meeting,Weekends,Spanish
59904,30,0,0,4,0,8,52851,7/19/2021,4,3,In-Person Meeting,Weekends,Mandarin
7145,56,1,0,1,27,8,50013,1/16/2019,4,3,In-Person Meeting,Evening,English
63731,45,1,2,1,24,1,81318,5/26/2020,2,2,Text,Anytime,German
36931,30,0,4,0,25,4,39173,6/24/2023,0,0,In-Person Meeting,Weekends,English
39690,40,0,1,4,8,8,124436,6/27/2021,0,4,In-Person Meeting,Weekends,Mandarin
69589,48,1,1,3,1,0,73494,01-01-2020,1,4,Email,Morning,French
22656,61,1,0,4,7,0,133324,8/28/2019,1,1,In-Person Meeting,Anytime,Spanish
92544,47,0,3,3,18,2,141662,12-11-2020,1,0,Phone,Afternoon,Mandarin
38878,64,1,0,1,1,2,136146,02-04-2020,4,1,In-Person Meeting,Evening,Mandarin
91889,69,0,4,4,15,0,55726,09-01-2021,4,1,In-Person Meeting,Afternoon,English
42367,66,0,2,0,7,4,55854,10-03-2018,4,2,In-Person Meeting,Weekends,French
66208,45,1,4,4,24,5,20105,6/14/2023,3,3,Phone,Morning,Spanish
98948,50,1,3,2,27,6,39915,10-02-2018,2,0,Email,Morning,Mandarin
80345,42,1,0,0,27,3,84006,12/18/2022,3,3,Mail,Morning,Mandarin
19068,61,1,1,1,28,7,51706,07-04-2019,3,1,Email,Evening,Mandarin
87051,40,0,2,0,0,0,66249,12-11-2022,0,1,Text,Evening,Spanish
42067,38,0,4,1,18,8,92929,08-06-2019,1,4,In-Person Meeting,Weekends,French
62964,56,0,1,0,25,4,119164,7/15/2022,3,0,In-Person Meeting,Evening,Spanish
22727,34,1,0,3,10,6,124886,06-02-2021,1,0,Phone,Morning,German
57503,44,1,2,1,28,1,143707,2/26/2021,3,2,In-Person Meeting,Weekends,Mandarin
12184,69,0,0,3,25,4,23344,9/24/2018,0,0,Phone,Afternoon,French
66463,55,1,4,3,12,5,37924,7/25/2020,2,1,Phone,Morning,French
11743,31,0,1,4,6,2,56969,12-09-2023,2,0,Text,Evening,German
97090,25,1,2,4,3,8,71110,10/18/2023,4,1,Mail,Evening,Mandarin
70222,23,0,0,0,28,7,132856,1/22/2021,1,2,In-Person Meeting,Evening,Spanish
62683,34,0,2,0,34,8,45079,3/21/2021,3,1,Text,Weekends,English
78752,39,1,4,1,34,1,83451,02-11-2022,1,3,Text,Morning,English
28221,22,0,3,0,13,1,39448,7/15/2021,2,4,Text,Morning,Spanish
47794,46,1,2,0,28,3,73942,2/19/2022,4,2,Mail,Weekends,Mandarin
43257,30,1,0,4,13,7,137933,5/13/2021,0,4,Mail,Evening,French
62218,64,0,0,1,9,4,56514,4/23/2021,1,4,Text,Weekends,English
68807,56,0,2,2,18,6,69999,1/16/2022,1,3,In-Person Meeting,Weekends,French
14184,56,0,2,4,30,0,51458,10-02-2018,0,4,In-Person Meeting,Morning,German
66220,57,1,1,2,26,0,30994,7/19/2021,1,4,In-Person Meeting,Evening,Mandarin
93299,58,0,1,2,33,5,141528,12-01-2019,0,1,In-Person Meeting,Morning,French
73220,59,1,0,1,15,4,73305,3/26/2021,4,0,Mail,Anytime,English
63745,43,0,4,3,31,2,138431,09-05-2021,1,1,Mail,Anytime,German
2940,46,0,2,3,21,4,41863,3/22/2020,4,0,Email,Anytime,German
22979,38,1,1,3,2,0,133178,11-12-2019,4,4,Email,Morning,French
72310,56,1,3,1,27,4,108311,09-05-2023,4,2,Mail,Afternoon,German
36586,44,0,4,4,30,7,123767,4/23/2020,2,4,Text,Afternoon,German
72378,27,1,1,2,10,6,66406,3/13/2023,3,1,Phone,Evening,English
67401,24,1,0,1,28,1,143067,12-12-2021,0,2,Text,Morning,German
15742,56,1,2,0,3,7,110893,8/20/2020,3,3,In-Person Meeting,Evening,Mandarin
88544,50,1,0,1,4,2,22766,05-04-2023,1,0,Mail,Weekends,English
73162,36,1,4,0,3,0,119813,11/16/2021,0,1,Mail,Morning,Mandarin
30683,25,1,4,3,16,4,144495,11/25/2020,1,3,In-Person Meeting,Weekends,Mandarin
84775,45,1,3,3,7,0,49470,4/16/2023,4,3,Mail,Morning,English
41064,27,0,2,2,24,7,61735,10-05-2021,1,4,In-Person Meeting,Morning,Mandarin
85011,44,0,3,0,32,5,69085,05-07-2020,2,4,Email,Evening,Spanish
55206,42,0,0,0,0,0,49034,3/24/2019,3,3,Phone,Evening,German
76796,70,1,0,3,0,2,94460,06-06-2019,1,2,In-Person Meeting,Weekends,Spanish
46946,31,1,0,0,5,8,71799,7/26/2023,1,1,Email,Weekends,French
66652,36,0,2,1,19,6,37156,12/17/2019,0,1,Text,Morning,English
38753,53,1,0,1,33,0,119417,11-02-2020,1,0,Mail,Morning,French
67830,32,0,4,1,3,0,70040,5/21/2021,2,2,In-Person Meeting,Morning,French
38267,52,1,3,1,25,4,136472,5/19/2022,2,0,Phone,Afternoon,Mandarin
81076,30,1,3,0,7,5,72635,08-09-2023,4,0,Email,Afternoon,Spanish
33693,40,1,4,0,28,8,101344,09-08-2020,3,4,Email,Weekends,German
16389,52,1,3,3,28,7,48299,2/24/2018,2,2,In-Person Meeting,Weekends,French
24021,31,0,3,3,22,4,105728,08-09-2023,4,1,Mail,Afternoon,German
72350,62,0,3,2,34,6,37309,08-06-2019,2,3,Phone,Weekends,Mandarin
29574,44,0,2,2,3,6,131444,8/23/2022,1,4,Phone,Afternoon,English
85815,42,0,3,4,9,6,130832,11/26/2021,2,4,In-Person Meeting,Weekends,Mandarin
71055,19,1,1,2,1,1,57758,11-10-2023,4,1,Text,Afternoon,Spanish
87778,41,1,2,4,33,8,98907,05-08-2021,1,3,Email,Morning,Mandarin
21012,55,0,4,3,0,6,53488,6/28/2023,3,1,Email,Morning,German
65068,25,1,3,1,3,8,96541,11-12-2018,1,1,Email,Morning,English
62599,27,0,1,0,4,4,47805,09-04-2021,4,4,Mail,Morning,Spanish
85699,54,1,1,1,30,0,134893,11/18/2022,4,4,Email,Weekends,French
67564,41,1,3,4,18,8,64498,2/15/2022,4,1,Mail,Morning,French
69294,47,1,0,2,14,5,118708,3/21/2019,0,2,In-Person Meeting,Morning,Mandarin
51790,39,1,4,1,8,0,67462,2/16/2022,4,1,Phone,Anytime,Spanish
88691,21,0,0,4,13,7,118148,8/21/2019,2,1,In-Person Meeting,Weekends,French
6048,33,0,0,0,31,8,47617,1/25/2020,4,2,In-Person Meeting,Weekends,Mandarin
9350,41,1,1,1,14,6,63806,03-03-2022,1,4,Phone,Weekends,English
16072,23,0,1,0,30,1,91417,07-03-2020,3,1,Text,Morning,Mandarin
2281,36,0,4,1,16,4,60554,11-09-2023,1,0,Mail,Afternoon,German
31993,65,1,0,2,23,6,144182,07-01-2020,1,3,Text,Weekends,French
8223,42,0,3,1,31,8,85658,07-03-2020,0,1,Phone,Anytime,Spanish
79495,48,1,2,4,8,5,98922,7/23/2021,1,3,In-Person Meeting,Morning,German
34904,40,0,1,0,21,8,56272,11/24/2020,3,2,Phone,Weekends,French
32663,68,0,0,1,21,1,51150,9/19/2022,2,0,Email,Morning,English
75657,29,0,2,4,12,3,26075,1/18/2019,1,1,Email,Anytime,Mandarin
41994,37,0,3,4,21,5,78184,12-01-2022,4,1,Text,Evening,German
6747,63,1,2,2,15,4,41796,10/23/2020,4,0,Mail,Weekends,German
38679,55,1,3,4,3,5,72160,12-12-2018,4,1,Text,Weekends,Mandarin
92328,37,0,2,1,11,6,60950,4/19/2021,3,2,Text,Afternoon,English
94942,20,1,4,0,20,8,58579,11/25/2022,4,4,Email,Weekends,French
73568,33,1,3,2,29,2,53169,07-07-2021,2,3,Mail,Morning,Mandarin
34561,53,1,0,1,22,4,65629,11/28/2019,3,4,In-Person Meeting,Morning,German
41890,38,0,1,4,6,1,68733,04-03-2021,4,0,Phone,Afternoon,German
11358,31,1,1,3,26,1,72524,3/13/2023,2,0,Phone,Anytime,Mandarin
38416,34,0,0,0,14,6,110752,11-05-2019,2,4,Phone,Morning,Mandarin
91383,20,0,4,0,33,0,119576,9/14/2021,3,3,Phone,Afternoon,Spanish
78303,55,1,2,0,3,7,58465,5/19/2022,1,3,Text,Afternoon,English
18151,69,0,0,1,4,8,52056,12-07-2020,4,4,Mail,Evening,German
67029,19,1,2,0,27,4,136551,06-07-2020,4,2,In-Person Meeting,Morning,German
32535,20,0,0,1,30,2,80241,06-08-2019,2,2,In-Person Meeting,Morning,Spanish
68390,45,0,2,3,28,8,59993,10/26/2018,4,4,Text,Morning,German
72616,50,1,3,0,26,2,55440,8/14/2022,4,2,Phone,Morning,German
39412,53,1,3,0,7,5,41165,06-11-2018,0,1,In-Person Meeting,Weekends,Mandarin
2921,24,1,0,0,0,3,114105,09-06-2023,1,2,Phone,Evening,German
70356,23,1,3,2,33,3,68593,05-01-2020,2,4,Mail,Morning,German
65141,44,0,2,0,25,6,35859,05-10-2020,1,3,In-Person Meeting,Weekends,German
79562,62,0,1,4,23,1,115493,8/22/2021,1,0,Mail,Morning,Mandarin
68553,56,0,2,0,5,5,86286,9/25/2022,0,3,Email,Morning,English
86546,53,1,0,0,18,0,123067,1/18/2021,0,0,Mail,Anytime,English
38781,25,1,1,2,12,6,28344,2/23/2019,2,4,Email,Weekends,German
54037,44,0,3,2,8,0,56371,7/28/2019,0,3,In-Person Meeting,Weekends,English
35327,63,0,0,0,28,3,44804,03-03-2020,3,4,Mail,Weekends,Spanish
50082,52,1,0,1,33,1,85822,9/16/2020,3,0,Mail,Morning,French
71602,38,0,2,3,15,5,110582,03-08-2022,4,0,In-Person Meeting,Weekends,German
38172,60,0,0,1,32,7,84387,5/19/2021,0,0,Mail,Weekends,German
68267,49,1,2,4,23,3,104271,01-08-2023,3,2,In-Person Meeting,Evening,French
25252,36,0,0,0,18,8,81591,04-10-2018,4,1,In-Person Meeting,Afternoon,English
88511,21,1,2,0,8,1,143265,06-03-2021,2,4,Phone,Morning,Mandarin
14160,29,0,0,1,14,1,128454,1/22/2018,1,1,In-Person Meeting,Weekends,French
75380,67,0,2,0,12,5,38100,9/27/2018,0,3,In-Person Meeting,Weekends,French
22210,35,1,1,1,14,2,103845,12-04-2022,1,0,Mail,Anytime,French
34038,63,0,3,0,9,7,97586,02-06-2018,1,3,In-Person Meeting,Afternoon,Spanish
5868,46,0,1,4,18,3,67905,11-01-2023,3,3,Text,Anytime,German
67352,20,0,3,3,28,8,135710,10-01-2023,4,2,Phone,Weekends,Mandarin
88437,33,0,3,0,2,7,79616,6/28/2020,0,4,Phone,Weekends,Spanish
68468,31,1,3,4,18,5,35907,9/20/2023,1,1,Mail,Weekends,Spanish
88337,55,0,2,0,31,6,54784,7/14/2020,0,3,Phone,Weekends,English
84770,36,0,3,0,6,8,124188,6/22/2021,0,0,Email,Afternoon,French
27365,36,1,0,1,20,1,65128,11-07-2019,0,1,In-Person Meeting,Afternoon,Spanish
78921,62,0,3,2,21,2,136282,07-04-2023,2,0,In-Person Meeting,Morning,Spanish
85666,58,1,2,4,3,3,40122,6/18/2021,3,0,Mail,Weekends,Mandarin
58060,26,1,2,1,21,8,33439,12-06-2020,1,3,In-Person Meeting,Morning,English
47029,36,0,4,4,24,4,37428,1/23/2018,4,2,Email,Evening,French
69876,53,1,4,3,1,8,35567,11/21/2023,3,1,In-Person Meeting,Weekends,German
85718,53,0,0,3,4,7,75629,2/20/2021,1,3,Email,Morning,Mandarin
688,55,1,4,1,16,3,133885,6/18/2021,0,1,In-Person Meeting,Weekends,French
57329,36,1,0,0,13,4,88866,3/28/2020,4,2,Mail,Evening,Spanish
94827,33,1,0,0,4,3,92184,7/16/2019,1,3,Text,Afternoon,Mandarin
10507,31,1,0,1,30,5,68942,4/28/2019,3,1,In-Person Meeting,Morning,German
50421,64,1,2,4,11,3,120951,1/20/2022,1,2,In-Person Meeting,Afternoon,Spanish
76300,43,1,4,0,20,8,60353,11-01-2020,2,0,Phone,Afternoon,Spanish
20534,44,0,0,1,11,1,129135,03-04-2022,4,2,Email,Morning,English
25245,58,0,1,3,31,2,109246,11/18/2021,1,4,Mail,Weekends,Spanish
14419,61,1,3,2,2,7,70127,8/28/2018,2,3,Mail,Weekends,Mandarin
94959,33,0,0,4,33,8,53681,8/13/2020,1,3,Email,Weekends,Mandarin
23075,25,1,3,0,8,4,114843,09-01-2023,4,0,In-Person Meeting,Afternoon,French
49359,35,0,2,4,18,6,109549,11/28/2023,1,2,In-Person Meeting,Anytime,German
44129,25,0,0,3,33,0,34225,7/22/2019,3,4,Phone,Anytime,Mandarin
79643,27,1,4,0,32,7,53348,3/24/2018,1,2,Mail,Evening,German
48798,41,1,3,0,13,4,62412,12/21/2019,0,4,Text,Morning,French
9749,70,0,3,3,4,0,37642,12-10-2018,3,3,In-Person Meeting,Evening,Spanish
57584,47,1,3,1,26,1,68711,10/17/2020,3,2,Text,Weekends,Mandarin
42369,30,1,0,1,34,0,93780,5/28/2019,1,2,Text,Weekends,French
33853,42,0,3,0,34,4,70480,1/14/2023,1,0,Email,Morning,French
5039,37,1,3,2,23,5,134019,03-07-2022,0,4,In-Person Meeting,Morning,French
30987,37,0,3,1,21,8,118266,09-10-2023,1,3,Phone,Evening,French
3088,40,0,2,0,18,2,22129,03-05-2023,1,1,Mail,Morning,German
36478,38,1,3,0,2,3,92844,6/28/2021,1,3,Mail,Morning,French
87187,23,0,4,3,24,6,75632,04-06-2022,4,0,In-Person Meeting,Afternoon,Mandarin
50319,63,0,3,2,13,2,134706,12/19/2019,2,1,Phone,Weekends,French
25190,23,1,0,2,21,0,68230,8/18/2020,1,1,In-Person Meeting,Weekends,English
91317,44,0,3,1,8,8,48113,8/16/2023,1,1,Phone,Weekends,Mandarin
89266,61,0,0,1,8,4,133498,8/15/2023,3,1,Phone,Weekends,German
13286,54,1,0,1,22,6,30976,10-09-2020,0,4,In-Person Meeting,Weekends,French
93927,50,0,3,3,11,1,125733,9/21/2020,1,4,Email,Afternoon,French
31790,63,0,0,2,1,4,33668,09-12-2023,2,3,Mail,Morning,English
96836,33,1,0,3,17,4,93436,7/17/2018,1,1,Phone,Weekends,German
74903,43,0,1,0,18,4,88546,10-09-2018,1,2,Text,Weekends,German
35695,58,1,0,4,11,0,55346,5/27/2018,1,2,Email,Morning,French
88576,67,1,0,3,16,3,145071,9/28/2019,0,3,Mail,Weekends,Mandarin
39858,21,1,2,3,19,2,44100,11/16/2021,3,3,Phone,Weekends,Mandarin
74004,68,0,4,0,31,8,107578,12/17/2023,3,4,Mail,Weekends,Spanish
60760,24,1,2,3,21,0,39223,10/14/2021,4,4,Phone,Anytime,Mandarin
88060,66,0,4,3,7,4,84917,10/18/2018,2,4,Phone,Morning,German
71570,49,0,2,2,4,0,36560,8/15/2020,2,4,Mail,Afternoon,German
89826,40,1,1,0,30,7,110110,12-07-2020,1,0,In-Person Meeting,Afternoon,English
13410,70,0,4,0,8,5,126346,10-07-2022,1,0,Text,Anytime,French
24484,33,0,1,0,31,0,36114,10/20/2022,0,2,In-Person Meeting,Morning,English
46263,27,0,0,1,24,1,146715,01-10-2021,3,2,In-Person Meeting,Anytime,French
62315,68,1,3,1,0,8,67610,08-01-2023,1,3,Mail,Weekends,German
85236,26,0,2,3,27,5,32739,1/17/2019,4,4,Email,Weekends,French
57005,41,1,0,0,29,5,134452,09-09-2021,1,3,Mail,Morning,German
85006,36,0,0,1,26,0,114897,10/18/2018,4,2,Text,Weekends,German
33138,24,1,4,0,18,3,32802,05-01-2018,1,0,Mail,Morning,Spanish
59583,48,1,2,1,9,5,23923,10-05-2021,4,4,Email,Evening,English
73557,45,0,1,1,5,5,57021,3/17/2018,0,4,Mail,Anytime,Mandarin
2716,42,0,1,1,14,6,81094,10/20/2019,2,3,In-Person Meeting,Afternoon,Mandarin
90782,30,0,3,1,32,6,29689,1/25/2019,3,4,Phone,Weekends,Mandarin
5265,32,0,2,3,11,3,37828,2/18/2021,2,4,Email,Weekends,Spanish
77174,31,0,4,4,19,2,113863,08-01-2023,3,3,In-Person Meeting,Morning,French
60480,68,0,4,2,25,7,149052,5/27/2023,4,2,Mail,Evening,English
88467,34,0,1,3,25,2,97661,6/13/2020,3,4,In-Person Meeting,Weekends,German
42147,23,1,1,2,23,5,146459,1/25/2023,4,1,Mail,Afternoon,French
67489,69,1,3,0,33,8,121657,09-08-2022,3,2,In-Person Meeting,Afternoon,Spanish
93141,57,1,2,0,7,6,111726,04-12-2022,2,1,Phone,Morning,English
67348,68,1,1,2,14,8,64668,09-12-2022,4,1,Phone,Afternoon,German
10837,68,1,0,1,9,6,96636,07-11-2022,3,4,In-Person Meeting,Afternoon,German
75862,23,1,1,0,4,3,29017,9/21/2018,1,2,Mail,Evening,Spanish
51132,24,1,3,4,16,8,81185,3/18/2021,1,0,Mail,Morning,German
37145,44,0,0,4,34,6,63051,1/14/2022,2,3,Text,Weekends,English
3295,68,1,0,3,4,6,143809,8/24/2023,0,2,Phone,Anytime,Mandarin
39990,37,1,3,4,5,7,79736,09-09-2023,4,3,Text,Weekends,Spanish
11203,69,1,0,3,18,4,30871,07-07-2021,2,3,In-Person Meeting,Anytime,German
74394,63,1,1,3,2,8,49836,10/19/2022,4,1,Email,Evening,English
35351,58,1,3,3,18,0,48564,3/22/2023,3,4,Email,Afternoon,French
88416,54,1,3,1,26,8,57368,12-09-2023,3,0,Text,Morning,German
66808,68,1,3,1,7,8,123433,6/18/2022,3,1,Phone,Afternoon,German
37372,36,1,1,3,33,3,80819,02-11-2021,3,1,Mail,Weekends,English
15205,47,1,1,4,5,4,147317,6/26/2023,1,0,In-Person Meeting,Weekends,French
96542,63,1,2,0,13,4,144570,07-05-2019,1,0,Email,Evening,Spanish
97417,34,1,2,4,19,5,87606,01-05-2023,1,2,Email,Afternoon,German
60795,42,1,2,2,3,5,109603,1/28/2022,2,3,Phone,Weekends,French
60780,69,0,2,1,15,6,143997,7/22/2023,4,0,In-Person Meeting,Weekends,English
4931,36,0,3,4,23,6,111628,09-06-2019,1,3,Text,Afternoon,English
53399,53,0,4,1,30,4,136164,04-12-2019,2,2,In-Person Meeting,Morning,German
43340,37,1,3,4,30,6,143024,05-07-2020,4,1,In-Person Meeting,Afternoon,Spanish
62067,28,0,3,1,16,5,36819,3/27/2020,4,2,Phone,Afternoon,Spanish
65709,69,0,0,4,22,5,123712,04-12-2020,4,3,Email,Afternoon,Spanish
94029,44,0,4,4,17,3,124689,3/22/2018,4,0,In-Person Meeting,Morning,French
92328,30,0,0,0,34,8,143719,4/22/2019,0,0,In-Person Meeting,Weekends,Spanish
31470,63,1,0,1,17,7,120471,02-06-2023,1,3,Text,Evening,Mandarin
26857,27,1,4,3,12,6,86716,4/17/2018,1,2,Text,Weekends,Mandarin
73131,35,0,2,0,23,4,66550,09-07-2018,2,4,Text,Morning,German
34089,68,0,4,0,23,2,67933,09-11-2019,3,2,In-Person Meeting,Weekends,English
28541,41,0,4,1,3,4,145169,08-10-2022,2,1,Mail,Weekends,French
72671,47,0,0,2,34,4,78200,10/27/2022,3,3,Text,Evening,Spanish
82861,69,0,0,4,22,4,98587,12/17/2018,3,2,Phone,Weekends,Mandarin
60353,56,1,4,1,3,7,75842,12-11-2022,1,4,Phone,Evening,Spanish
48551,43,0,3,0,34,5,105937,07-11-2018,3,4,Phone,Afternoon,German
60836,65,1,1,0,5,1,64786,12/20/2021,1,0,Mail,Weekends,Spanish
68092,24,0,2,3,0,3,89250,12/19/2020,1,2,Phone,Evening,German
4226,51,0,4,0,3,3,100166,03-01-2023,3,0,Mail,Morning,English
26049,59,1,0,3,23,2,89585,6/20/2021,3,2,In-Person Meeting,Anytime,German
39904,27,0,0,4,17,5,40106,10-06-2022,4,2,In-Person Meeting,Anytime,French
